cell,leg,rep,nul,pos,con,read,inp,spell,outcome,msg,expected
c04904,A,map_i32,1,let_local,eqnullcmp,size,0,inline,correct,,false|1
c04905,A,map_i32,1,let_local,eqnullcmp,size,1,inline,correct,,true|1
c04906,A,map_i32,1,let_local,while_g,size,0,inline,correct,,2|1
c04907,A,map_i32,1,let_local,while_g,size,1,inline,correct,,NUL|1
c04908,A,map_i32,1,param,nenull,size,0,inline,correct,,2|1
c04909,A,map_i32,1,param,nenull,size,1,inline,correct,,NUL|1
c04910,A,map_i32,1,param,eqnull_else,size,0,inline,correct,,2|1
c04911,A,map_i32,1,param,eqnull_else,size,1,inline,correct,,NUL|1
c04912,A,map_i32,1,param,is_t,size,0,inline,correct,,2|1
c04913,A,map_i32,1,param,is_t,size,1,inline,correct,,NUL|1
c04914,A,map_i32,1,param,match_null,size,0,inline,correct,,2|1
c04915,A,map_i32,1,param,match_null,size,1,inline,correct,,NUL|1
c04916,A,map_i32,1,param,eqnullcmp,size,0,inline,correct,,false|1
c04917,A,map_i32,1,param,eqnullcmp,size,1,inline,correct,,true|1
c04918,A,map_i32,1,param,while_g,size,0,inline,correct,,2|1
c04919,A,map_i32,1,param,while_g,size,1,inline,correct,,NUL|1
c04920,A,map_i32,1,ret_unann,nenull,size,0,inline,correct,,2|1
c04921,A,map_i32,1,ret_unann,nenull,size,1,inline,correct,,NUL|1
c04922,A,map_i32,1,ret_unann,eqnull_else,size,0,inline,correct,,2|1
c04923,A,map_i32,1,ret_unann,eqnull_else,size,1,inline,correct,,NUL|1
c04924,A,map_i32,1,ret_unann,is_t,size,0,inline,correct,,2|1
c04925,A,map_i32,1,ret_unann,is_t,size,1,inline,correct,,NUL|1
c04926,A,map_i32,1,ret_unann,match_null,size,0,inline,correct,,2|1
c04927,A,map_i32,1,ret_unann,match_null,size,1,inline,correct,,NUL|1
c04928,A,map_i32,1,ret_unann,eqnullcmp,size,0,inline,correct,,false|1
c04929,A,map_i32,1,ret_unann,eqnullcmp,size,1,inline,correct,,true|1
c04930,A,map_i32,1,ret_unann,while_g,size,0,inline,correct,,2|1
c04931,A,map_i32,1,ret_unann,while_g,size,1,inline,correct,,NUL|1
c04932,A,map_i32,1,ret_ann,nenull,size,0,inline,correct,,2|1
c04933,A,map_i32,1,ret_ann,nenull,size,1,inline,correct,,NUL|1
c04934,A,map_i32,1,ret_ann,eqnull_else,size,0,inline,correct,,2|1
c04935,A,map_i32,1,ret_ann,eqnull_else,size,1,inline,correct,,NUL|1
c04936,A,map_i32,1,ret_ann,is_t,size,0,inline,correct,,2|1
c04937,A,map_i32,1,ret_ann,is_t,size,1,inline,correct,,NUL|1
c04938,A,map_i32,1,ret_ann,match_null,size,0,inline,correct,,2|1
c04939,A,map_i32,1,ret_ann,match_null,size,1,inline,correct,,NUL|1
c04940,A,map_i32,1,ret_ann,eqnullcmp,size,0,inline,correct,,false|1
c04941,A,map_i32,1,ret_ann,eqnullcmp,size,1,inline,correct,,true|1
c04942,A,map_i32,1,ret_ann,while_g,size,0,inline,correct,,2|1
c04943,A,map_i32,1,ret_ann,while_g,size,1,inline,correct,,NUL|1
c04944,A,map_i32,1,global,nenull,size,0,inline,correct,,2|1
c04945,A,map_i32,1,global,nenull,size,1,inline,correct,,NUL|1
c04946,A,map_i32,1,global,eqnull_else,size,0,inline,correct,,2|1
c04947,A,map_i32,1,global,eqnull_else,size,1,inline,correct,,NUL|1
c04948,A,map_i32,1,global,is_t,size,0,inline,correct,,2|1
c04949,A,map_i32,1,global,is_t,size,1,inline,correct,,NUL|1
c04950,A,map_i32,1,global,match_null,size,0,inline,correct,,2|1
c04951,A,map_i32,1,global,match_null,size,1,inline,correct,,NUL|1
c04952,A,map_i32,1,global,eqnullcmp,size,0,inline,correct,,false|1
c04953,A,map_i32,1,global,eqnullcmp,size,1,inline,correct,,true|1
c04954,A,map_i32,1,global,while_g,size,0,inline,correct,,2|1
c04955,A,map_i32,1,global,while_g,size,1,inline,correct,,NUL|1
c04956,A,map_i32,1,field,nenull,size,0,inline,correct,,2|1
c04957,A,map_i32,1,field,nenull,size,1,inline,correct,,NUL|1
c04958,A,map_i32,1,field,eqnull_else,size,0,inline,correct,,2|1
c04959,A,map_i32,1,field,eqnull_else,size,1,inline,correct,,NUL|1
c04960,A,map_i32,1,field,is_t,size,0,inline,correct,,2|1
c04961,A,map_i32,1,field,is_t,size,1,inline,correct,,NUL|1
c04962,A,map_i32,1,field,match_null,size,0,inline,correct,,2|1
c04963,A,map_i32,1,field,match_null,size,1,inline,correct,,NUL|1
c04964,A,map_i32,1,field,eqnullcmp,size,0,inline,correct,,false|1
c04965,A,map_i32,1,field,eqnullcmp,size,1,inline,correct,,true|1
c04966,A,map_i32,1,field,while_g,size,0,inline,correct,,2|1
c04967,A,map_i32,1,field,while_g,size,1,inline,correct,,NUL|1
c04968,A,map_i32,1,elem,nenull,size,0,inline,correct,,2|1
c04969,A,map_i32,1,elem,nenull,size,1,inline,correct,,NUL|1
c04970,A,map_i32,1,elem,eqnull_else,size,0,inline,correct,,2|1
c04971,A,map_i32,1,elem,eqnull_else,size,1,inline,correct,,NUL|1
c04972,A,map_i32,1,elem,is_t,size,0,inline,correct,,2|1
c04973,A,map_i32,1,elem,is_t,size,1,inline,correct,,NUL|1
c04974,A,map_i32,1,elem,match_null,size,0,inline,correct,,2|1
c04975,A,map_i32,1,elem,match_null,size,1,inline,correct,,NUL|1
c04976,A,map_i32,1,elem,eqnullcmp,size,0,inline,correct,,false|1
c04977,A,map_i32,1,elem,eqnullcmp,size,1,inline,correct,,true|1
c04978,A,map_i32,1,elem,while_g,size,0,inline,correct,,2|1
c04979,A,map_i32,1,elem,while_g,size,1,inline,correct,,NUL|1
c04980,A,map_i32,1,mapval,nenull,size,0,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',2|1
c04981,A,map_i32,1,mapval,nenull,size,1,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',NUL|1
c04982,A,map_i32,1,mapval,eqnull_else,size,0,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',2|1
c04983,A,map_i32,1,mapval,eqnull_else,size,1,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',NUL|1
c04984,A,map_i32,1,mapval,is_t,size,0,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',2|1
c04985,A,map_i32,1,mapval,is_t,size,1,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',NUL|1
c04986,A,map_i32,1,mapval,match_null,size,0,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',2|1
c04987,A,map_i32,1,mapval,match_null,size,1,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',NUL|1
c04988,A,map_i32,1,mapval,eqnullcmp,size,0,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',false|1
c04989,A,map_i32,1,mapval,eqnullcmp,size,1,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',true|1
c04990,A,map_i32,1,mapval,while_g,size,0,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',2|1
c04991,A,map_i32,1,mapval,while_g,size,1,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',NUL|1
c04992,A,map_i32,1,capture,nenull,size,0,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c04993,A,map_i32,1,capture,nenull,size,1,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c04994,A,map_i32,1,capture,eqnull_else,size,0,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c04995,A,map_i32,1,capture,eqnull_else,size,1,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c04996,A,map_i32,1,capture,is_t,size,0,inline,loud_emit_reject,emitProgram: `is` test but no union type declared,2|1
c04997,A,map_i32,1,capture,is_t,size,1,inline,loud_emit_reject,emitProgram: `is` test but no union type declared,NUL|1
c04998,A,map_i32,1,capture,match_null,size,0,inline,loud_emit_reject,emitProgram: `is` test but no union type declared,2|1
c04999,A,map_i32,1,capture,match_null,size,1,inline,loud_emit_reject,emitProgram: `is` test but no union type declared,NUL|1
c05000,A,map_i32,1,capture,eqnullcmp,size,0,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,false|1
c05001,A,map_i32,1,capture,eqnullcmp,size,1,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,true|1
c05002,A,map_i32,1,capture,while_g,size,0,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c05003,A,map_i32,1,capture,while_g,size,1,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c05004,A,map_i32,1,loopvar,nenull,size,0,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,2|1
c05005,A,map_i32,1,loopvar,nenull,size,1,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,NUL|1
c05006,A,map_i32,1,loopvar,eqnull_else,size,0,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,2|1
c05007,A,map_i32,1,loopvar,eqnull_else,size,1,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,NUL|1
c05008,A,map_i32,1,loopvar,is_t,size,0,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,2|1
c05009,A,map_i32,1,loopvar,is_t,size,1,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,NUL|1
c05010,A,map_i32,1,loopvar,match_null,size,0,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,2|1
c05011,A,map_i32,1,loopvar,match_null,size,1,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,NUL|1
c05012,A,map_i32,1,loopvar,eqnullcmp,size,0,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,false|1
c05013,A,map_i32,1,loopvar,eqnullcmp,size,1,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,true|1
c05014,A,map_i32,1,loopvar,while_g,size,0,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,2|1
c05015,A,map_i32,1,loopvar,while_g,size,1,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,NUL|1
c05016,B,i32,0,const_local,direct,plus,0,inline,correct,,8|1
c05017,B,i32,0,const_local,direct,plus,1,inline,correct,,9|1
c05018,B,i32,1,const_local,nenull,plus,0,inline,correct,,8|1
c05019,B,i32,1,const_local,nenull,plus,1,inline,correct,,NUL|1
c05020,B,i64,0,const_local,direct,plus,0,inline,correct,,71|1
c05021,B,i64,0,const_local,direct,plus,1,inline,correct,,81|1
c05022,B,i64,1,const_local,nenull,plus,0,inline,correct,,71|1
c05023,B,i64,1,const_local,nenull,plus,1,inline,correct,,NUL|1
c05024,B,f64,0,const_local,direct,plus,0,inline,correct,,7.75|1
c05025,B,f64,0,const_local,direct,plus,1,inline,correct,,9.25|1
c05026,B,f64,1,const_local,nenull,plus,0,inline,correct,,7.75|1
c05027,B,f64,1,const_local,nenull,plus,1,inline,correct,,NUL|1
c05028,B,string,0,const_local,direct,len,0,inline,correct,,2|1
c05029,B,string,0,const_local,direct,len,1,inline,correct,,2|1
c05030,B,string,1,const_local,nenull,len,0,inline,correct,,2|1
c05031,B,string,1,const_local,nenull,len,1,inline,correct,,NUL|1
c05032,B,string,0,const_local,direct,plus,0,inline,correct,,aa!|1
c05033,B,string,0,const_local,direct,plus,1,inline,correct,,bb!|1
c05034,B,string,1,const_local,nenull,plus,0,inline,correct,,aa!|1
c05035,B,string,1,const_local,nenull,plus,1,inline,correct,,NUL|1
c05036,B,namedlit,0,const_local,direct,eqchain,0,inline,correct,,P|1
c05037,B,namedlit,0,const_local,direct,eqchain,1,inline,correct,,Q|1
c05038,B,namedlit,1,const_local,nenull,eqchain,0,inline,correct,,P|1
c05039,B,namedlit,1,const_local,nenull,eqchain,1,inline,correct,,NUL|1
c05040,B,inlinelit,0,const_local,direct,eqchain,0,inline,correct,,P|1
c05041,B,inlinelit,0,const_local,direct,eqchain,1,inline,correct,,Q|1
c05042,B,inlinelit,1,const_local,nenull,eqchain,0,inline,correct,,P|1
c05043,B,inlinelit,1,const_local,nenull,eqchain,1,inline,correct,,NUL|1
c05044,B,numlit,0,const_local,direct,eqchain,0,inline,correct,,P|1
c05045,B,numlit,0,const_local,direct,eqchain,1,inline,correct,,Q|1
c05046,B,numlit,1,const_local,nenull,eqchain,0,inline,correct,,P|1
c05047,B,numlit,1,const_local,nenull,eqchain,1,inline,correct,,NUL|1
c05048,B,structunion,0,const_local,direct,matcharm,0,inline,correct,,1|1
c05049,B,structunion,0,const_local,direct,matcharm,1,inline,correct,,2|1
c05050,B,structunion,1,const_local,nenull,matcharm,0,inline,loud_emit_reject,emitProgram: narrowed receiver names no union variant,1|1
c05051,B,structunion,1,const_local,nenull,matcharm,1,inline,loud_emit_reject,emitProgram: narrowed receiver names no union variant,NUL|1
c05052,B,list_i32,0,const_local,direct,idx,0,inline,correct,,1|1
c05053,B,list_i32,0,const_local,direct,idx,1,inline,correct,,3|1
c05054,B,list_i32,1,const_local,nenull,idx,0,inline,correct,,1|1
c05055,B,list_i32,1,const_local,nenull,idx,1,inline,correct,,NUL|1
c05056,B,list_i32,0,const_local,direct,mapm,0,inline,correct,,2|1
c05057,B,list_i32,0,const_local,direct,mapm,1,inline,correct,,1|1
c05058,B,list_i32,1,const_local,nenull,mapm,0,inline,correct,,2|1
c05059,B,list_i32,1,const_local,nenull,mapm,1,inline,correct,,NUL|1
c05060,B,list_i32,0,const_local,direct,filterm,0,inline,correct,,2|1
c05061,B,list_i32,0,const_local,direct,filterm,1,inline,correct,,1|1
c05062,B,list_i32,1,const_local,nenull,filterm,0,inline,correct,,2|1
c05063,B,list_i32,1,const_local,nenull,filterm,1,inline,correct,,NUL|1
c05064,B,list_str,0,const_local,direct,idx,0,inline,correct,,a|1
c05065,B,list_str,0,const_local,direct,idx,1,inline,correct,,c|1
c05066,B,list_str,1,const_local,nenull,idx,0,inline,correct,,a|1
c05067,B,list_str,1,const_local,nenull,idx,1,inline,correct,,NUL|1
c05068,B,list_str,0,const_local,direct,mapm,0,inline,correct,,2|1
c05069,B,list_str,0,const_local,direct,mapm,1,inline,correct,,1|1
c05070,B,list_str,1,const_local,nenull,mapm,0,inline,correct,,2|1
c05071,B,list_str,1,const_local,nenull,mapm,1,inline,correct,,NUL|1
c05072,B,list_str,0,const_local,direct,filterm,0,inline,correct,,2|1
c05073,B,list_str,0,const_local,direct,filterm,1,inline,correct,,1|1
c05074,B,list_str,1,const_local,nenull,filterm,0,inline,correct,,2|1
c05075,B,list_str,1,const_local,nenull,filterm,1,inline,correct,,NUL|1
c05076,B,list_f64,0,const_local,direct,idx,0,inline,correct,,1.25|1
c05077,B,list_f64,0,const_local,direct,idx,1,inline,correct,,3.25|1
c05078,B,list_f64,1,const_local,nenull,idx,0,inline,correct,,1.25|1
c05079,B,list_f64,1,const_local,nenull,idx,1,inline,correct,,NUL|1
c05080,B,list_f64,0,const_local,direct,mapm,0,inline,correct,,2|1
c05081,B,list_f64,0,const_local,direct,mapm,1,inline,correct,,1|1
c05082,B,list_f64,1,const_local,nenull,mapm,0,inline,correct,,2|1
c05083,B,list_f64,1,const_local,nenull,mapm,1,inline,correct,,NUL|1
c05084,B,list_f64,0,const_local,direct,filterm,0,inline,correct,,2|1
c05085,B,list_f64,0,const_local,direct,filterm,1,inline,correct,,1|1
c05086,B,list_f64,1,const_local,nenull,filterm,0,inline,correct,,2|1
c05087,B,list_f64,1,const_local,nenull,filterm,1,inline,correct,,NUL|1
c05088,B,list_i64,0,const_local,direct,idx,0,inline,correct,,10|1
c05089,B,list_i64,0,const_local,direct,idx,1,inline,correct,,30|1
c05090,B,list_i64,1,const_local,nenull,idx,0,inline,correct,,10|1
c05091,B,list_i64,1,const_local,nenull,idx,1,inline,correct,,NUL|1
c05092,B,list_i64,0,const_local,direct,mapm,0,inline,correct,,2|1
c05093,B,list_i64,0,const_local,direct,mapm,1,inline,correct,,1|1
c05094,B,list_i64,1,const_local,nenull,mapm,0,inline,correct,,2|1
c05095,B,list_i64,1,const_local,nenull,mapm,1,inline,correct,,NUL|1
c05096,B,list_i64,0,const_local,direct,filterm,0,inline,correct,,2|1
c05097,B,list_i64,0,const_local,direct,filterm,1,inline,correct,,1|1
c05098,B,list_i64,1,const_local,nenull,filterm,0,inline,correct,,2|1
c05099,B,list_i64,1,const_local,nenull,filterm,1,inline,correct,,NUL|1
c05100,B,list_f32,0,const_local,direct,idx,0,inline,correct,,1.25|1
c05101,B,list_f32,0,const_local,direct,idx,1,inline,correct,,3.25|1
c05102,B,list_f32,1,const_local,nenull,idx,0,inline,correct,,1.25|1
c05103,B,list_f32,1,const_local,nenull,idx,1,inline,correct,,NUL|1
c05104,B,list_f32,0,const_local,direct,mapm,0,inline,correct,,2|1
c05105,B,list_f32,0,const_local,direct,mapm,1,inline,correct,,1|1
c05106,B,list_f32,1,const_local,nenull,mapm,0,inline,loud_emit_reject,emitProgram: callee is not a function name,2|1
c05107,B,list_f32,1,const_local,nenull,mapm,1,inline,loud_emit_reject,emitProgram: callee is not a function name,NUL|1
c05108,B,list_f32,0,const_local,direct,filterm,0,inline,correct,,2|1
c05109,B,list_f32,0,const_local,direct,filterm,1,inline,correct,,1|1
c05110,B,list_f32,1,const_local,nenull,filterm,0,inline,loud_emit_reject,emitProgram: callee is not a function name,2|1
c05111,B,list_f32,1,const_local,nenull,filterm,1,inline,loud_emit_reject,emitProgram: callee is not a function name,NUL|1
c05112,B,list_ref,0,const_local,direct,idx,0,inline,correct,,1|1
c05113,B,list_ref,0,const_local,direct,idx,1,inline,correct,,3|1
c05114,B,list_ref,1,const_local,nenull,idx,0,inline,correct,,1|1
c05115,B,list_ref,1,const_local,nenull,idx,1,inline,correct,,NUL|1
c05116,B,map_str,0,const_local,direct,valsum,0,inline,correct,,5|6|1
c05117,B,map_str,0,const_local,direct,valsum,1,inline,correct,,9|1
c05118,B,map_str,1,const_local,nenull,valsum,0,inline,invalid_wasm,"1: Invalid input WebAssembly code at offset 4940: type mismatch: expected (ref $type), found (ref null $type)",5|6|1
c05119,B,map_str,1,const_local,nenull,valsum,1,inline,invalid_wasm,"1: Invalid input WebAssembly code at offset 4941: type mismatch: expected (ref $type), found (ref null $type)",NUL|1
c05120,B,map_str,0,const_local,direct,coal,0,inline,correct,,5|1
c05121,B,map_str,0,const_local,direct,coal,1,inline,correct,,9|1
